Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Abbeville Police Dept,LA,12,      12389,         118,           6,           3,          19,          90,         541,         191,         332,          18,         952.5,          48.4,          24.2,         153.4,         726.5,       4366.8,       1541.7,       2679.8,         145.3
Alexandria City Police Dept,LA,12,      48449,         815,           9,          14,         142,         650,       3630,         974,       2472,         184,       1682.2,          18.6,          28.9,         293.1,       1341.6,       7492.4,       2010.4,       5102.3,         379.8
Ascension Parish Sheriff Department,LA,12,,          63,           0,          21,          42,           0,       2760,         656,       2069,          35,,,,,,,,,
Avoyelles Parish Sheriff Department,LA,12,,         152,           1,          28,           4,         119,         531,         176,         342,          13,,,,,,,,,
Baker Police Dept,LA,12,      14017,          11,           0,           1,           6,           4,         374,          81,         288,           5,          78.5,            .0,           7.1,          42.8,          28.5,       2668.2,         577.9,       2054.6,          35.7
Bastrop Police Dept,LA,12,      11280,         170,           0,           3,          33,         134,       1105,         304,         751,          50,       1507.1,            .0,          26.6,         292.6,       1187.9,       9796.1,       2695.0,       6657.8,         443.3
Baton Rouge Police Dept,LA,12,     231500,       2507,          66,          64,       1033,       1344,      12059,       3826,       7751,         482,       1082.9,          28.5,          27.6,         446.2,         580.6,       5209.1,       1652.7,       3348.2,         208.2
Bogalusa Police Dept,LA,12,      12296,         122,           4,          10,          32,          76,         709,         250,         425,          34,         992.2,          32.5,          81.3,         260.2,         618.1,       5766.1,       2033.2,       3456.4,         276.5
Bossier Parish Sheriff Department,LA,12,,           5,           0,           1,           2,           2,         498,          65,         431,           2,,,,,,,,,
Bossier Police Dept,LA,12,      63116,         236,           2,          19,          52,         163,       2435,         417,       1949,          69,         373.9,           3.2,          30.1,          82.4,         258.3,       3858.0,         660.7,       3088.0,         109.3
Caddo Parish Sheriff Department,LA,12,,          19,           0,           7,           8,           4,         856,         223,         621,          12,,,,,,,,,
Calcasieu Parish Sheriff Department,LA,12,,         137,           0,          56,          31,          50,       3871,       1275,       2544,          52,,,,,,,,,
Crowley City Police Dept,LA,11,      13388,          57,           4,           4,          16,          33,         279,          92,         156,          31,,,,,,,,,
Deridder Police Dept,LA,12,      10774,          69,           0,           3,           2,          64,         200,          45,         155,           0,         640.4,            .0,          27.8,          18.6,         594.0,       1856.3,         417.7,       1438.6,            .0
Denham Springs Police Dept,LA,12,      10451,          76,           0,           3,          26,          47,         913,         125,         770,          18,         727.2,            .0,          28.7,         248.8,         449.7,       8736.0,       1196.1,       7367.7,         172.2
East Baton Rouge Parish Sheriff Dept,LA,12,,         371,          18,           6,         237,         110,       8193,       1802,       6225,         166,,,,,,,,,
Eunice Police Dept,LA,12,      10481,         116,           1,           7,           7,         101,         594,         201,         379,          14,       1106.8,           9.5,          66.8,          66.8,         963.6,       5667.4,       1917.8,       3616.1,         133.6
Gonzales Police Dept,LA,12,      10095,          13,           0,           2,          11,           0,         727,          72,         650,           5,         128.8,            .0,          19.8,         109.0,            .0,       7201.6,         713.2,       6438.8,          49.5
Gretna City Police Dept,LA,12,      17844,          76,           0,           3,          21,          52,         585,          99,         433,          53,         425.9,            .0,          16.8,         117.7,         291.4,       3278.4,         554.8,       2426.6,         297.0
