Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/

Crime in 2012

Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,
Altoona Police Dept,IA,12,      14830,          24,           0,           1,           4,          19,         533,          74,         438,          21,         161.8,            .0,           6.7,          27.0,         128.1,       3594.1,         499.0,       2953.5,         141.6
Ames Police Dept,IA,12,      59271,          78,           0,          32,           7,          39,       1454,         291,       1132,          31,         131.6,            .0,          54.0,          11.8,          65.8,       2453.1,         491.0,       1909.9,          52.3
Ankeny Police Dept,IA,12,      46482,          34,           0,           8,           7,          19,         644,         142,         483,          19,          73.1,            .0,          17.2,          15.1,          40.9,       1385.5,         305.5,       1039.1,          40.9
Bettendorf Police Dept,IA,12,      33729,          91,           0,           8,           5,          78,         497,          78,         405,          14,         269.8,            .0,          23.7,          14.8,         231.3,       1473.5,         231.3,       1200.7,          41.5
Boone Police Dept,IA,12,      12684,          67,           0,          12,           1,          54,         326,         110,         213,           3,         528.2,            .0,          94.6,           7.9,         425.7,       2570.2,         867.2,       1679.3,          23.7
Burlington Police Dept,IA,12,      25663,         174,           1,           4,          18,         151,       1037,         253,         737,          47,         678.0,           3.9,          15.6,          70.1,         588.4,       4040.8,         985.9,       2871.8,         183.1
Carroll Police Dept,IA,12,      10165,           8,           0,           1,           1,           6,         130,          24,          99,           7,          78.7,            .0,           9.8,           9.8,          59.0,       1278.9,         236.1,         973.9,          68.9
Cedar Falls Dept Of Public Safety,IA,12,      39540,          47,           0,          15,           4,          28,         647,         104,         520,          23,         118.9,            .0,          37.9,          10.1,          70.8,       1636.3,         263.0,       1315.1,          58.2
Cedar Rapids Police Dept,IA,12,     128401,         356,           3,          43,          97,         213,       4723,         966,       3503,         254,         277.3,           2.3,          33.5,          75.5,         165.9,       3678.3,         752.3,       2728.2,         197.8
Clinton Police Dept,IA,12,      26934,         171,           0,          14,          20,         137,       1211,         276,         879,          56,         634.9,            .0,          52.0,          74.3,         508.7,       4496.2,       1024.7,       3263.5,         207.9
